"time","Q"
624690,-7.5025
624700,-7.50225
624710,-7.502
624720,-7.502
624730,-7.50175
624740,-7.5015
624750,-7.50125
624760,-7.50125
624770,-7.501
624780,-7.50075
624790,-7.5005
624800,-7.5005
624810,-7.50025
624820,-7.5
624830,-7.49975
624840,-7.49975
624850,-7.4995
624860,-7.49925
624870,-7.499
624880,-7.499
624890,-7.49875
624900,-7.4985
624910,-7.49825
624920,-7.49825
624930,-7.498
624940,-7.49775
624950,-7.4975
624960,-7.4975
624970,-7.49725
624980,-7.497
624990,-7.49675
625000,-7.49675
625010,-7.4965
625020,-7.49625
625030,-7.496
625040,-7.496
625050,-7.49575
625060,-7.4955
625070,-7.49525
625080,-7.49525
625090,-7.495
625100,-7.49475
625110,-7.4945
625120,-7.4945
625130,-7.49425
625140,-7.494
625150,-7.49375
625160,-7.49375
625170,-7.4935
625180,-7.49325
625190,-7.493
625200,-7.493
625210,-7.49275
625220,-7.4925
625230,-7.49225
625240,-7.49225
625250,-7.492
625260,-7.49175
625270,-7.4915
625280,-7.4915
625290,-7.49125
625300,-7.491
625310,-7.49075
625320,-7.49075
625330,-7.4905
625340,-7.49025
625350,-7.49
625360,-7.49
625370,-7.48975
625380,-7.4895
625390,-7.48925
625400,-7.48925
625410,-7.489
625420,-7.48875
625430,-7.4885
625440,-7.4885
625450,-7.48825
625460,-7.488
625470,-7.48775
625480,-7.48775
625490,-7.4875
625500,-7.48725
625510,-7.487
625520,-7.487
625530,-7.48675
625540,-7.4865
625550,-7.48625
625560,-7.48625
625570,-7.486
625580,-7.48575
625590,-7.4855
625600,-7.4855
625610,-7.48525
625620,-7.485
625630,-7.48475
625640,-7.48475
625650,-7.4845
625660,-7.48425
625670,-7.484
625680,-7.484
625690,-7.48375
625700,-7.4835
625710,-7.48325
625720,-7.48325
625730,-7.483
625740,-7.48275
625750,-7.4825
625760,-7.4825
625770,-7.48225
625780,-7.482
625790,-7.48175
625800,-7.48175
625810,-7.4815
625820,-7.48125
625830,-7.481
625840,-7.481
625850,-7.48075
625860,-7.4805
625870,-7.48025
625880,-7.48025
625890,-7.48
625900,-7.47975
625910,-7.4795
625920,-7.4795
625930,-7.47925
625940,-7.479
625950,-7.47875
625960,-7.47875
625970,-7.4785
625980,-7.47825
625990,-7.478
626000,-7.478
626010,-7.47775
626020,-7.4775
626030,-7.47725
626040,-7.47725
626050,-7.477
626060,-7.47675
626070,-7.47675
626080,-7.4765
626090,-7.47625
626100,-7.476
626110,-7.476
626120,-7.47575
626130,-7.4755
626140,-7.47525
626150,-7.47525
626160,-7.475
626170,-7.47475
626180,-7.4745
626190,-7.4745
626200,-7.47425
626210,-7.474
626220,-7.47375
626230,-7.47375
626240,-7.4735
626250,-7.47325
626260,-7.473
626270,-7.473
626280,-7.47275
626290,-7.4725
626300,-7.47225
626310,-7.47225
626320,-7.472
626330,-7.47175
626340,-7.4715
626350,-7.4715
626360,-7.47125
626370,-7.471
626380,-7.47075
626390,-7.47075
626400,-7.4705
626410,-7.47025
626420,-7.47
626430,-7.47
626440,-7.46975
626450,-7.4695
626460,-7.46925
626470,-7.46925
626480,-7.469
626490,-7.46875
626500,-7.4685
626510,-7.4685
626520,-7.46825
626530,-7.468
626540,-7.46775
626550,-7.46775
626560,-7.4675
626570,-7.46725
626580,-7.467
626590,-7.467
626600,-7.46675
626610,-7.4665
626620,-7.46625
626630,-7.46625
626640,-7.466
626650,-7.46575
626660,-7.4655
626670,-7.4655
626680,-7.46525
626690,-7.465
626700,-7.465
626710,-7.46475
626720,-7.4645
626730,-7.46425
626740,-7.46425
626750,-7.464
626760,-7.46375
626770,-7.4635
626780,-7.4635
626790,-7.46325
626800,-7.463
626810,-7.46275
626820,-7.46275
626830,-7.4625
626840,-7.46225
626850,-7.462
626860,-7.462
626870,-7.46175
626880,-7.4615
626890,-7.46125
626900,-7.46125
626910,-7.461
626920,-7.46075
626930,-7.4605
626940,-7.4605
626950,-7.46025
626960,-7.46
626970,-7.45975
626980,-7.45975
626990,-7.4595
627000,-7.45925
627010,-7.459
627020,-7.459
627030,-7.45875
627040,-7.4585
627050,-7.45825
627060,-7.45825
627070,-7.458
627080,-7.45775
627090,-7.4575
627100,-7.4575
627110,-7.45725
627120,-7.457
627130,-7.45675
627140,-7.45675
627150,-7.4565
627160,-7.45625
627170,-7.456
627180,-7.456
627190,-7.45575
627200,-7.4555
627210,-7.4555
627220,-7.45525
627230,-7.455
627240,-7.45475
627250,-7.45475
627260,-7.4545
627270,-7.45425
627280,-7.454
627290,-7.454
627300,-7.45375
627310,-7.4535
627320,-7.45325
627330,-7.45325
627340,-7.453
627350,-7.45275
627360,-7.4525
627370,-7.4525
627380,-7.45225
627390,-7.452
627400,-7.45175
627410,-7.45175
627420,-7.4515
627430,-7.45125
627440,-7.451
627450,-7.451
627460,-7.45075
627470,-7.4505
627480,-7.45025
627490,-7.45025
627500,-7.45
627510,-7.44975
627520,-7.4495
627530,-7.4495
627540,-7.44925
627550,-7.449
627560,-7.44875
627570,-7.44875
627580,-7.4485
627590,-7.44825
627600,-7.44825
627610,-7.448
627620,-7.44775
627630,-7.4475
627640,-7.4475
627650,-7.44725
627660,-7.447
627670,-7.44675
627680,-7.44675
627690,-7.4465
627700,-7.44625
627710,-7.446
627720,-7.446
627730,-7.44575
627740,-7.4455
627750,-7.44525
627760,-7.44525
627770,-7.445
627780,-7.44475
627790,-7.4445
627800,-7.4445
627810,-7.44425
627820,-7.444
627830,-7.44375
627840,-7.44375
627850,-7.4435
627860,-7.44325
627870,-7.443
627880,-7.443
627890,-7.44275
627900,-7.4425
627910,-7.44225
627920,-7.44225
627930,-7.442
627940,-7.44175
627950,-7.44175
627960,-7.4415
627970,-7.44125
627980,-7.441
627990,-7.441
628000,-7.44075
628010,-7.4405
628020,-7.44025
628030,-7.44025
628040,-7.44
628050,-7.43975
628060,-7.4395
628070,-7.4395
628080,-7.43925
628090,-7.439
628100,-7.43875
628110,-7.43875
628120,-7.4385
628130,-7.43825
628140,-7.438
628150,-7.438
628160,-7.43775
628170,-7.4375
628180,-7.43725
628190,-7.43725
628200,-7.437
628210,-7.43675
628220,-7.4365
628230,-7.4365
628240,-7.43625
628250,-7.436
628260,-7.436
628270,-7.43575
628280,-7.4355
628290,-7.43525
628300,-7.43525
628310,-7.435
628320,-7.43475
628330,-7.4345
628340,-7.4345
628350,-7.43425
628360,-7.434
628370,-7.43375
628380,-7.43375
628390,-7.4335
628400,-7.43325
628410,-7.433
628420,-7.433
628430,-7.43275
628440,-7.4325
628450,-7.43225
628460,-7.43225
628470,-7.432
628480,-7.43175
628490,-7.4315
628500,-7.4315
628510,-7.43125
628520,-7.431
628530,-7.43075
628540,-7.43075
628550,-7.4305
628560,-7.43025
628570,-7.43025
628580,-7.43
628590,-7.42975
628600,-7.4295
628610,-7.4295
628620,-7.42925
628630,-7.429
628640,-7.42875
628650,-7.42875
628660,-7.4285
628670,-7.42825
628680,-7.428
628690,-7.428
628700,-7.42775
628710,-7.4275
628720,-7.42725
628730,-7.42725
628740,-7.427
628750,-7.42675
628760,-7.4265
628770,-7.4265
628780,-7.42625
628790,-7.426
628800,-7.42575
628810,-7.42575
628820,-7.4255
628830,-7.42525
628840,-7.42525
628850,-7.425
628860,-7.42475
628870,-7.4245
628880,-7.4245
628890,-7.42425
628900,-7.424
628910,-7.42375
628920,-7.42375
628930,-7.4235
628940,-7.42325
628950,-7.423
628960,-7.423
628970,-7.42275
628980,-7.4225
628990,-7.42225
629000,-7.42225
629010,-7.422
629020,-7.42175
629030,-7.4215
629040,-7.4215
629050,-7.42125
629060,-7.421
629070,-7.42075
629080,-7.42075
629090,-7.4205
629100,-7.42025
629110,-7.42025
629120,-7.42
629130,-7.41975
629140,-7.4195
629150,-7.4195
629160,-7.41925
629170,-7.419
629180,-7.41875
629190,-7.41875
629200,-7.4185
629210,-7.41825
629220,-7.418
629230,-7.418
629240,-7.41775
629250,-7.4175
629260,-7.41725
629270,-7.41725
629280,-7.417
629290,-7.41675
629300,-7.4165
629310,-7.4165
629320,-7.41625
629330,-7.416
629340,-7.416
629350,-7.41575
629360,-7.4155
629370,-7.41525
629380,-7.41525
629390,-7.415
629400,-7.41475
629410,-7.4145
629420,-7.4145
629430,-7.41425
629440,-7.414
629450,-7.41375
629460,-7.41375
629470,-7.4135
629480,-7.41325
629490,-7.413
629500,-7.413
629510,-7.41275
629520,-7.4125
629530,-7.41225
629540,-7.41225
629550,-7.412
629560,-7.41175
629570,-7.41175
629580,-7.4115
629590,-7.41125
629600,-7.411
629610,-7.411
629620,-7.41075
629630,-7.4105
629640,-7.41025
629650,-7.41025
629660,-7.41
629670,-7.40975
629680,-7.4095
629690,-7.4095
629700,-7.40925
629710,-7.409
629720,-7.40875
629730,-7.40875
629740,-7.4085
629750,-7.40825
629760,-7.408
629770,-7.408
629780,-7.40775
629790,-7.4075
629800,-7.4075
629810,-7.40725
629820,-7.407
629830,-7.40675
629840,-7.40675
629850,-7.4065
629860,-7.40625
629870,-7.406
629880,-7.406
629890,-7.40575
629900,-7.4055
629910,-7.40525
629920,-7.40525
629930,-7.405
629940,-7.40475
629950,-7.4045
629960,-7.4045
629970,-7.40425
629980,-7.404
629990,-7.40375
630000,-7.40375
630010,-7.4035
630020,-7.40325
630030,-7.40325
630040,-7.403
630050,-7.40275
630060,-7.4025
630070,-7.4025
630080,-7.40225
630090,-7.402
630100,-7.40175
630110,-7.40175
630120,-7.4015
630130,-7.40125
630140,-7.401
630150,-7.401
630160,-7.40075
630170,-7.4005
630180,-7.40025
630190,-7.40025
630200,-7.4
630210,-7.39975
630220,-7.39975
630230,-7.3995
630240,-7.39925
630250,-7.399
630260,-7.399
630270,-7.39875
630280,-7.3985
630290,-7.39825
630300,-7.39825
630310,-7.398
630320,-7.39775
630330,-7.3975
630340,-7.3975
630350,-7.39725
630360,-7.397
630370,-7.39675
630380,-7.39675
630390,-7.3965
630400,-7.39625
630410,-7.39625
630420,-7.396
630430,-7.39575
630440,-7.3955
630450,-7.3955
630460,-7.39525
630470,-7.395
630480,-7.39475
630490,-7.39475
630500,-7.3945
630510,-7.39425
630520,-7.394
630530,-7.394
630540,-7.39375
630550,-7.3935
630560,-7.39325
630570,-7.39325
630580,-7.393
630590,-7.39275
630600,-7.39275
630610,-7.3925
630620,-7.39225
630630,-7.392
630640,-7.392
630650,-7.39175
630660,-7.3915
630670,-7.39125
630680,-7.39125
630690,-7.391
630700,-7.39075
630710,-7.3905
630720,-7.3905
630730,-7.39025
630740,-7.39
630750,-7.38975
630760,-7.38975
630770,-7.3895
630780,-7.38925
630790,-7.38925
630800,-7.389
630810,-7.38875
630820,-7.3885
630830,-7.3885
630840,-7.38825
630850,-7.388
630860,-7.38775
630870,-7.38775
630880,-7.3875
630890,-7.38725
630900,-7.387
630910,-7.387
630920,-7.38675
630930,-7.3865
630940,-7.38625
630950,-7.38625
630960,-7.386
630970,-7.38575
630980,-7.38575
630990,-7.3855
631000,-7.38525
631010,-7.385
631020,-7.385
631030,-7.38475
631040,-7.3845
631050,-7.38425
631060,-7.38425
631070,-7.384
631080,-7.38375
631090,-7.3835
631100,-7.3835
631110,-7.38325
631120,-7.383
631130,-7.383
631140,-7.38275
631150,-7.3825
631160,-7.38225
631170,-7.38225
631180,-7.382
631190,-7.38175
631200,-7.3815
631210,-7.3815
631220,-7.38125
631230,-7.381
631240,-7.38075
631250,-7.38075
631260,-7.3805
631270,-7.38025
631280,-7.38
631290,-7.38
631300,-7.37975
631310,-7.3795
631320,-7.3795
631330,-7.37925
631340,-7.379
631350,-7.37875
631360,-7.37875
631370,-7.3785
631380,-7.37825
631390,-7.378
631400,-7.378
631410,-7.37775
631420,-7.3775
631430,-7.37725
631440,-7.37725
631450,-7.377
631460,-7.37675
631470,-7.37675
631480,-7.3765
631490,-7.37625
631500,-7.376
631510,-7.376
631520,-7.37575
631530,-7.3755
631540,-7.37525
631550,-7.37525
631560,-7.375
631570,-7.37475
631580,-7.3745
631590,-7.3745
631600,-7.37425
631610,-7.374
631620,-7.374
631630,-7.37375
631640,-7.3735
631650,-7.37325
631660,-7.37325
631670,-7.373
631680,-7.37275
631690,-7.3725
631700,-7.3725
631710,-7.37225
631720,-7.372
631730,-7.37175
631740,-7.37175
631750,-7.3715
631760,-7.37125
631770,-7.371
631780,-7.371
631790,-7.37075
631800,-7.3705
631810,-7.3705
631820,-7.37025
631830,-7.37
631840,-7.36975
631850,-7.36975
631860,-7.3695
631870,-7.36925
631880,-7.369
631890,-7.369
631900,-7.36875
631910,-7.3685
631920,-7.36825
631930,-7.36825
631940,-7.368
631950,-7.36775
631960,-7.36775
631970,-7.3675
631980,-7.36725
631990,-7.367
632000,-7.367
632010,-7.36675
632020,-7.3665
632030,-7.36625
632040,-7.36625
632050,-7.366
632060,-7.36575
632070,-7.3655
632080,-7.3655
632090,-7.36525
632100,-7.365
632110,-7.365
632120,-7.36475
632130,-7.3645
632140,-7.36425
632150,-7.36425
632160,-7.364
632170,-7.36375
632180,-7.3635
632190,-7.3635
632200,-7.36325
632210,-7.363
632220,-7.36275
632230,-7.36275
632240,-7.3625
632250,-7.36225
632260,-7.36225
632270,-7.362
632280,-7.36175
632290,-7.3615
632300,-7.3615
632310,-7.36125
632320,-7.361
632330,-7.36075
632340,-7.36075
632350,-7.3605
632360,-7.36025
632370,-7.36
632380,-7.36
632390,-7.35975
632400,-7.3595
632410,-7.3595
632420,-7.35925
632430,-7.359
632440,-7.35875
632450,-7.35875
632460,-7.3585
632470,-7.35825
632480,-7.358
632490,-7.358
632500,-7.35775
632510,-7.3575
632520,-7.3575
632530,-7.35725
632540,-7.357
632550,-7.35675
632560,-7.35675
632570,-7.3565
632580,-7.35625
632590,-7.356
632600,-7.356
632610,-7.35575
632620,-7.3555
632630,-7.35525
632640,-7.35525
632650,-7.355
632660,-7.35475
632670,-7.35475
632680,-7.3545
632690,-7.35425
632700,-7.354
632710,-7.354
632720,-7.35375
632730,-7.3535
632740,-7.35325
632750,-7.35325
632760,-7.353
632770,-7.35275
632780,-7.3525
632790,-7.3525
632800,-7.35225
632810,-7.352
632820,-7.352
632830,-7.35175
632840,-7.3515
632850,-7.35125
632860,-7.35125
632870,-7.351
632880,-7.35075
632890,-7.3505
632900,-7.3505
632910,-7.35025
632920,-7.35
632930,-7.34975
632940,-7.34975
632950,-7.3495
632960,-7.34925
632970,-7.34925
632980,-7.349
632990,-7.34875
633000,-7.3485
633010,-7.3485
633020,-7.34825
633030,-7.348
633040,-7.34775
633050,-7.34775
633060,-7.3475
633070,-7.34725
633080,-7.34725
633090,-7.347
633100,-7.34675
633110,-7.3465
633120,-7.3465
633130,-7.34625
633140,-7.346
633150,-7.34575
633160,-7.34575
633170,-7.3455
633180,-7.34525
633190,-7.345
633200,-7.345
633210,-7.34475
633220,-7.3445
633230,-7.3445
633240,-7.34425
633250,-7.344
633260,-7.34375
633270,-7.34375
633280,-7.3435
633290,-7.34325
633300,-7.343
633310,-7.343
633320,-7.34275
633330,-7.3425
633340,-7.3425
633350,-7.34225
633360,-7.342
633370,-7.34175
633380,-7.34175
633390,-7.3415
633400,-7.34125
633410,-7.341
633420,-7.341
633430,-7.34075
633440,-7.3405
633450,-7.34025
633460,-7.34025
633470,-7.34
633480,-7.33975
633490,-7.33975
633500,-7.3395
633510,-7.33925
633520,-7.339
633530,-7.339
633540,-7.33875
633550,-7.3385
633560,-7.33825
633570,-7.33825
633580,-7.338
633590,-7.33775
633600,-7.33775
633610,-7.3375
633620,-7.33725
633630,-7.337
633640,-7.337
633650,-7.33675
633660,-7.3365
633670,-7.33625
633680,-7.33625
633690,-7.336
633700,-7.33575
633710,-7.33575
633720,-7.3355
633730,-7.33525
633740,-7.335
633750,-7.335
633760,-7.33475
633770,-7.3345
633780,-7.33425
633790,-7.33425
633800,-7.334
633810,-7.33375
633820,-7.3335
633830,-7.3335
633840,-7.33325
633850,-7.333
633860,-7.333
633870,-7.33275
633880,-7.3325
633890,-7.33225
633900,-7.33225
633910,-7.332
633920,-7.33175
633930,-7.3315
633940,-7.3315
633950,-7.33125
633960,-7.331
633970,-7.331
633980,-7.33075
633990,-7.3305
634000,-7.33025
634010,-7.33025
634020,-7.33
634030,-7.32975
634040,-7.3295
634050,-7.3295
634060,-7.32925
634070,-7.329
634080,-7.329
634090,-7.32875
634100,-7.3285
634110,-7.32825
634120,-7.32825
634130,-7.328
634140,-7.32775
634150,-7.3275
634160,-7.3275
634170,-7.32725
634180,-7.327
634190,-7.327
634200,-7.32675
634210,-7.3265
634220,-7.32625
634230,-7.32625
634240,-7.326
634250,-7.32575
634260,-7.3255
634270,-7.3255
634280,-7.32525
634290,-7.325
634300,-7.325
634310,-7.32475
634320,-7.3245
634330,-7.32425
634340,-7.32425
634350,-7.324
634360,-7.32375
634370,-7.3235
634380,-7.3235
634390,-7.32325
634400,-7.323
634410,-7.32275
634420,-7.32275
634430,-7.3225
634440,-7.32225
634450,-7.32225
634460,-7.322
634470,-7.32175
634480,-7.3215
634490,-7.3215
634500,-7.32125
634510,-7.321
634520,-7.32075
634530,-7.32075
634540,-7.3205
634550,-7.32025
634560,-7.32025
634570,-7.32
634580,-7.31975
634590,-7.3195
634600,-7.3195
634610,-7.31925
634620,-7.319
634630,-7.31875
634640,-7.31875
634650,-7.3185
634660,-7.31825
634670,-7.31825
634680,-7.318
634690,-7.31775
634700,-7.3175
634710,-7.3175
634720,-7.31725
634730,-7.317
634740,-7.31675
634750,-7.31675
634760,-7.3165
634770,-7.31625
634780,-7.31625
634790,-7.316
634800,-7.31575
634810,-7.3155
634820,-7.3155
634830,-7.31525
634840,-7.315
634850,-7.31475
634860,-7.31475
634870,-7.3145
634880,-7.31425
634890,-7.31425
634900,-7.314
634910,-7.31375
634920,-7.3135
634930,-7.3135
634940,-7.31325
634950,-7.313
634960,-7.31275
634970,-7.31275
634980,-7.3125
634990,-7.31225
635000,-7.31225
635010,-7.312
635020,-7.31175
635030,-7.3115
635040,-7.3115
635050,-7.31125
635060,-7.311
635070,-7.31075
635080,-7.31075
635090,-7.3105
635100,-7.31025
635110,-7.31025
635120,-7.31
635130,-7.30975
635140,-7.3095
635150,-7.3095
635160,-7.30925
635170,-7.309
635180,-7.30875
635190,-7.30875
635200,-7.3085
635210,-7.30825
635220,-7.30825
635230,-7.308
635240,-7.30775
635250,-7.3075
635260,-7.3075
635270,-7.30725
635280,-7.307
635290,-7.307
635300,-7.30675
635310,-7.3065
635320,-7.30625
635330,-7.30625
635340,-7.306
635350,-7.30575
635360,-7.3055
635370,-7.3055
635380,-7.30525
635390,-7.305
635400,-7.305
635410,-7.30475
635420,-7.3045
635430,-7.30425
635440,-7.30425
635450,-7.304
635460,-7.30375
635470,-7.3035
635480,-7.3035
635490,-7.30325
635500,-7.303
635510,-7.303
635520,-7.30275
635530,-7.3025
635540,-7.30225
635550,-7.30225
635560,-7.302
635570,-7.30175
635580,-7.3015
635590,-7.3015
635600,-7.30125
635610,-7.301
635620,-7.301
635630,-7.30075
635640,-7.3005
635650,-7.30025
635660,-7.30025
635670,-7.3
635680,-7.29975
635690,-7.2995
635700,-7.2995
635710,-7.29925
635720,-7.299
635730,-7.299
635740,-7.29875
635750,-7.2985
635760,-7.29825
635770,-7.29825
635780,-7.298
635790,-7.29775
635800,-7.2975
635810,-7.2975
635820,-7.29725
635830,-7.297
635840,-7.297
635850,-7.29675
635860,-7.2965
635870,-7.29625
635880,-7.29625
635890,-7.296
635900,-7.29575
635910,-7.29575
635920,-7.2955
635930,-7.29525
635940,-7.295
635950,-7.295
635960,-7.29475
635970,-7.2945
635980,-7.29425
635990,-7.29425
636000,-7.294
636010,-7.29375
636020,-7.29375
636030,-7.2935
636040,-7.29325
636050,-7.293
636060,-7.293
636070,-7.29275
636080,-7.2925
636090,-7.29225
636100,-7.29225
636110,-7.292
636120,-7.29175
636130,-7.29175
636140,-7.2915
636150,-7.29125
636160,-7.291
636170,-7.291
636180,-7.29075
636190,-7.2905
636200,-7.2905
636210,-7.29025
636220,-7.29
636230,-7.28975
636240,-7.28975
636250,-7.2895
636260,-7.28925
636270,-7.289
636280,-7.289
636290,-7.28875
636300,-7.2885
636310,-7.2885
636320,-7.28825
636330,-7.288
636340,-7.28775
636350,-7.28775
636360,-7.2875
636370,-7.28725
636380,-7.287
636390,-7.287
636400,-7.28675
636410,-7.2865
636420,-7.2865
636430,-7.28625
636440,-7.286
636450,-7.28575
636460,-7.28575
636470,-7.2855
636480,-7.28525
636490,-7.28525
636500,-7.285
636510,-7.28475
636520,-7.2845
636530,-7.2845
636540,-7.28425
636550,-7.284
636560,-7.28375
636570,-7.28375
636580,-7.2835
636590,-7.28325
636600,-7.28325
636610,-7.283
636620,-7.28275
636630,-7.2825
636640,-7.2825
636650,-7.28225
636660,-7.282
636670,-7.28175
636680,-7.28175
636690,-7.2815
636700,-7.28125
636710,-7.28125
636720,-7.281
636730,-7.28075
636740,-7.2805
636750,-7.2805
636760,-7.28025
636770,-7.28
636780,-7.28
636790,-7.27975
636800,-7.2795
636810,-7.27925
636820,-7.27925
636830,-7.279
636840,-7.27875
636850,-7.2785
636860,-7.2785
636870,-7.27825
636880,-7.278
636890,-7.278
636900,-7.27775
636910,-7.2775
636920,-7.27725
636930,-7.27725
636940,-7.277
636950,-7.27675
636960,-7.27675
636970,-7.2765
636980,-7.27625
636990,-7.276
637000,-7.276
637010,-7.27575
637020,-7.2755
637030,-7.27525
637040,-7.27525
637050,-7.275
637060,-7.27475
637070,-7.27475
637080,-7.2745
637090,-7.27425
637100,-7.274
637110,-7.274
637120,-7.27375
637130,-7.2735
637140,-7.2735
637150,-7.27325
637160,-7.273
637170,-7.27275
637180,-7.27275
637190,-7.2725
637200,-7.27225
637210,-7.272
637220,-7.272
637230,-7.27175
637240,-7.2715
637250,-7.2715
637260,-7.27125
637270,-7.271
637280,-7.27075
637290,-7.27075
637300,-7.2705
637310,-7.27025
637320,-7.27025
637330,-7.27
637340,-7.26975
637350,-7.2695
637360,-7.2695
637370,-7.26925
637380,-7.269
637390,-7.26875
637400,-7.26875
637410,-7.2685
637420,-7.26825
637430,-7.26825
637440,-7.268
637450,-7.26775
637460,-7.2675
637470,-7.2675
637480,-7.26725
637490,-7.267
637500,-7.267
637510,-7.26675
637520,-7.2665
637530,-7.26625
637540,-7.26625
637550,-7.266
637560,-7.26575
637570,-7.26575
637580,-7.2655
637590,-7.26525
637600,-7.265
637610,-7.265
637620,-7.26475
637630,-7.2645
637640,-7.26425
637650,-7.26425
637660,-7.264
637670,-7.26375
637680,-7.26375
637690,-7.2635
637700,-7.26325
637710,-7.263
637720,-7.263
637730,-7.26275
637740,-7.2625
637750,-7.2625
637760,-7.26225
637770,-7.262
637780,-7.26175
637790,-7.26175
637800,-7.2615
637810,-7.26125
637820,-7.261
637830,-7.261
637840,-7.26075
637850,-7.2605
637860,-7.2605
637870,-7.26025
637880,-7.26
637890,-7.25975
637900,-7.25975
637910,-7.2595
637920,-7.25925
637930,-7.25925
637940,-7.259
637950,-7.25875
637960,-7.2585
637970,-7.2585
637980,-7.25825
637990,-7.258
638000,-7.258
638010,-7.25775
638020,-7.2575
638030,-7.25725
638040,-7.25725
638050,-7.257
638060,-7.25675
638070,-7.2565
638080,-7.2565
638090,-7.25625
638100,-7.256
638110,-7.256
638120,-7.25575
638130,-7.2555
638140,-7.25525
638150,-7.25525
638160,-7.255
638170,-7.25475
638180,-7.25475
638190,-7.2545
638200,-7.25425
638210,-7.254
638220,-7.254
638230,-7.25375
638240,-7.2535
638250,-7.2535
