"time","rate_c_sugar"
602490,-8.58708e-05
602500,-8.58686e-05
602510,-8.58664e-05
602520,-8.58643e-05
602530,-8.58621e-05
602540,-8.58599e-05
602550,-8.58578e-05
602560,-8.58556e-05
602570,-8.58534e-05
602580,-8.58513e-05
602590,-8.58491e-05
602600,-8.58469e-05
602610,-8.58448e-05
602620,-8.58426e-05
602630,-8.58404e-05
602640,-8.58383e-05
602650,-8.58361e-05
602660,-8.58339e-05
602670,-8.58318e-05
602680,-8.58296e-05
602690,-8.58274e-05
602700,-8.58253e-05
602710,-8.58231e-05
602720,-8.58209e-05
602730,-8.58188e-05
602740,-8.58166e-05
602750,-8.58144e-05
602760,-8.58123e-05
602770,-8.58101e-05
602780,-8.58079e-05
602790,-8.58058e-05
602800,-8.58036e-05
602810,-8.58015e-05
602820,-8.57993e-05
602830,-8.57971e-05
602840,-8.5795e-05
602850,-8.57928e-05
602860,-8.57906e-05
602870,-8.57885e-05
602880,-8.57863e-05
602890,-8.57841e-05
602900,-8.5782e-05
602910,-8.57798e-05
602920,-8.57776e-05
602930,-8.57755e-05
602940,-8.57733e-05
602950,-8.57712e-05
602960,-8.5769e-05
602970,-8.57668e-05
602980,-8.57647e-05
602990,-8.57625e-05
603000,-8.57603e-05
603010,-8.57582e-05
603020,-8.5756e-05
603030,-8.57538e-05
603040,-8.57517e-05
603050,-8.57495e-05
603060,-8.57474e-05
603070,-8.57452e-05
603080,-8.5743e-05
603090,-8.57409e-05
603100,-8.57387e-05
603110,-8.57365e-05
603120,-8.57344e-05
603130,-8.57322e-05
603140,-8.57301e-05
603150,-8.57279e-05
603160,-8.57257e-05
603170,-8.57236e-05
603180,-8.57214e-05
603190,-8.57192e-05
603200,-8.57171e-05
603210,-8.57149e-05
603220,-8.57128e-05
603230,-8.57106e-05
603240,-8.57084e-05
603250,-8.57063e-05
603260,-8.57041e-05
603270,-8.5702e-05
603280,-8.56998e-05
603290,-8.56976e-05
603300,-8.56955e-05
603310,-8.56933e-05
603320,-8.56911e-05
603330,-8.5689e-05
603340,-8.56868e-05
603350,-8.56847e-05
603360,-8.56825e-05
603370,-8.56803e-05
603380,-8.56782e-05
603390,-8.5676e-05
603400,-8.56739e-05
603410,-8.56717e-05
603420,-8.56695e-05
603430,-8.56674e-05
603440,-8.56652e-05
603450,-8.56631e-05
603460,-8.56609e-05
603470,-8.56587e-05
603480,-8.56566e-05
603490,-8.56544e-05
603500,-8.56523e-05
603510,-8.56501e-05
603520,-8.56479e-05
603530,-8.56458e-05
603540,-8.56436e-05
603550,-8.56415e-05
603560,-8.56393e-05
603570,-8.56371e-05
603580,-8.5635e-05
603590,-8.56328e-05
603600,-8.56307e-05
603610,-8.56285e-05
603620,-8.56263e-05
603630,-8.56242e-05
603640,-8.5622e-05
603650,-8.56199e-05
603660,-8.56177e-05
603670,-8.56155e-05
603680,-8.56134e-05
603690,-8.56112e-05
603700,-8.56091e-05
603710,-8.56069e-05
603720,-8.56048e-05
603730,-8.56026e-05
603740,-8.56004e-05
603750,-8.55983e-05
603760,-8.55961e-05
603770,-8.5594e-05
603780,-8.55918e-05
603790,-8.55896e-05
603800,-8.55875e-05
603810,-8.55853e-05
603820,-8.55832e-05
603830,-8.5581e-05
603840,-8.55789e-05
603850,-8.55767e-05
603860,-8.55745e-05
603870,-8.55724e-05
603880,-8.55702e-05
603890,-8.55681e-05
603900,-8.55659e-05
603910,-8.55638e-05
603920,-8.55616e-05
603930,-8.55594e-05
603940,-8.55573e-05
603950,-8.55551e-05
603960,-8.5553e-05
603970,-8.55508e-05
603980,-8.55487e-05
603990,-8.55465e-05
604000,-8.55443e-05
604010,-8.55422e-05
604020,-8.554e-05
604030,-8.55379e-05
604040,-8.55357e-05
604050,-8.55336e-05
604060,-8.55314e-05
604070,-8.55292e-05
604080,-8.55271e-05
604090,-8.55249e-05
604100,-8.55228e-05
604110,-8.55206e-05
604120,-8.55185e-05
604130,-8.55163e-05
604140,-8.55142e-05
604150,-8.5512e-05
604160,-8.55098e-05
604170,-8.55077e-05
604180,-8.55055e-05
604190,-8.55034e-05
604200,-8.55012e-05
604210,-8.54991e-05
604220,-8.54969e-05
604230,-8.54948e-05
604240,-8.54926e-05
604250,-8.54904e-05
604260,-8.54883e-05
604270,-8.54861e-05
604280,-8.5484e-05
604290,-8.54818e-05
604300,-8.54797e-05
604310,-8.54775e-05
604320,-8.54754e-05
604330,-8.54732e-05
604340,-8.54711e-05
604350,-8.54689e-05
604360,-8.54667e-05
604370,-8.54646e-05
604380,-8.54624e-05
604390,-8.54603e-05
604400,-8.54581e-05
604410,-8.5456e-05
604420,-8.54538e-05
604430,-8.54517e-05
604440,-8.54495e-05
604450,-8.54474e-05
604460,-8.54452e-05
604470,-8.5443e-05
604480,-8.54409e-05
604490,-8.54387e-05
604500,-8.54366e-05
604510,-8.54344e-05
604520,-8.54323e-05
604530,-8.54301e-05
604540,-8.5428e-05
604550,-8.54258e-05
604560,-8.54237e-05
604570,-8.54215e-05
604580,-8.54194e-05
604590,-8.54172e-05
604600,-8.54151e-05
604610,-8.54129e-05
604620,-8.54108e-05
604630,-8.54086e-05
604640,-8.54064e-05
604650,-8.54043e-05
604660,-8.54021e-05
604670,-8.54e-05
604680,-8.53978e-05
604690,-8.53957e-05
604700,-8.53935e-05
604710,-8.53914e-05
604720,-8.53892e-05
604730,-8.53871e-05
604740,-8.53849e-05
604750,-8.53828e-05
604760,-8.53806e-05
604770,-8.53785e-05
604780,-8.53763e-05
604790,-8.53742e-05
604800,-8.5372e-05
604810,-8.53699e-05
604820,-8.53677e-05
604830,-8.53656e-05
604840,-8.53634e-05
604850,-8.53613e-05
604860,-8.53591e-05
604870,-8.5357e-05
604880,-8.53548e-05
604890,-8.53527e-05
604900,-8.53505e-05
604910,-8.53484e-05
604920,-8.53462e-05
604930,-8.53441e-05
604940,-8.53419e-05
604950,-8.53398e-05
604960,-8.53376e-05
604970,-8.53355e-05
604980,-8.53333e-05
604990,-8.53312e-05
605000,-8.5329e-05
605010,-8.53269e-05
605020,-8.53247e-05
605030,-8.53226e-05
605040,-8.53204e-05
605050,-8.53183e-05
605060,-8.53161e-05
605070,-8.5314e-05
605080,-8.53118e-05
605090,-8.53097e-05
605100,-8.53075e-05
605110,-8.53054e-05
605120,-8.53032e-05
605130,-8.53011e-05
605140,-8.52989e-05
605150,-8.52968e-05
605160,-8.52946e-05
605170,-8.52925e-05
605180,-8.52903e-05
605190,-8.52882e-05
605200,-8.5286e-05
605210,-8.52839e-05
605220,-8.52817e-05
605230,-8.52796e-05
605240,-8.52774e-05
605250,-8.52753e-05
605260,-8.52731e-05
605270,-8.5271e-05
605280,-8.52688e-05
605290,-8.52667e-05
605300,-8.52645e-05
605310,-8.52624e-05
605320,-8.52602e-05
605330,-8.52581e-05
605340,-8.52559e-05
605350,-8.52538e-05
605360,-8.52516e-05
605370,-8.52495e-05
605380,-8.52474e-05
605390,-8.52452e-05
605400,-8.52431e-05
605410,-8.52409e-05
605420,-8.52388e-05
605430,-8.52366e-05
605440,-8.52345e-05
605450,-8.52323e-05
605460,-8.52302e-05
605470,-8.5228e-05
605480,-8.52259e-05
605490,-8.52237e-05
605500,-8.52216e-05
605510,-8.52194e-05
605520,-8.52173e-05
605530,-8.52151e-05
605540,-8.5213e-05
605550,-8.52109e-05
605560,-8.52087e-05
605570,-8.52066e-05
605580,-8.52044e-05
605590,-8.52023e-05
605600,-8.52001e-05
605610,-8.5198e-05
605620,-8.51958e-05
605630,-8.51937e-05
605640,-8.51915e-05
605650,-8.51894e-05
605660,-8.51873e-05
605670,-8.51851e-05
605680,-8.5183e-05
605690,-8.51808e-05
605700,-8.51787e-05
605710,-8.51765e-05
605720,-8.51744e-05
605730,-8.51722e-05
605740,-8.51701e-05
605750,-8.51679e-05
605760,-8.51658e-05
605770,-8.51637e-05
605780,-8.51615e-05
605790,-8.51594e-05
605800,-8.51572e-05
605810,-8.51551e-05
605820,-8.51529e-05
605830,-8.51508e-05
605840,-8.51486e-05
605850,-8.51465e-05
605860,-8.51444e-05
605870,-8.51422e-05
605880,-8.51401e-05
605890,-8.51379e-05
605900,-8.51358e-05
605910,-8.51336e-05
605920,-8.51315e-05
605930,-8.51293e-05
605940,-8.51272e-05
605950,-8.51251e-05
605960,-8.51229e-05
605970,-8.51208e-05
605980,-8.51186e-05
605990,-8.51165e-05
606000,-8.51143e-05
606010,-8.51122e-05
606020,-8.51101e-05
606030,-8.51079e-05
606040,-8.51058e-05
606050,-8.51036e-05
606060,-8.51015e-05
606070,-8.50993e-05
606080,-8.50972e-05
606090,-8.50951e-05
606100,-8.50929e-05
606110,-8.50908e-05
606120,-8.50886e-05
606130,-8.50865e-05
606140,-8.50843e-05
606150,-8.50822e-05
606160,-8.50801e-05
606170,-8.50779e-05
606180,-8.50758e-05
606190,-8.50736e-05
606200,-8.50715e-05
606210,-8.50693e-05
606220,-8.50672e-05
606230,-8.50651e-05
606240,-8.50629e-05
606250,-8.50608e-05
606260,-8.50586e-05
606270,-8.50565e-05
606280,-8.50543e-05
606290,-8.50522e-05
606300,-8.50501e-05
606310,-8.50479e-05
606320,-8.50458e-05
606330,-8.50436e-05
606340,-8.50415e-05
606350,-8.50394e-05
606360,-8.50372e-05
606370,-8.50351e-05
606380,-8.50329e-05
606390,-8.50308e-05
606400,-8.50287e-05
606410,-8.50265e-05
606420,-8.50244e-05
606430,-8.50222e-05
606440,-8.50201e-05
606450,-8.5018e-05
606460,-8.50158e-05
606470,-8.50137e-05
606480,-8.50115e-05
606490,-8.50094e-05
606500,-8.50073e-05
606510,-8.50051e-05
606520,-8.5003e-05
606530,-8.50008e-05
606540,-8.49987e-05
606550,-8.49966e-05
606560,-8.49944e-05
606570,-8.49923e-05
606580,-8.49901e-05
606590,-8.4988e-05
606600,-8.49859e-05
606610,-8.49837e-05
606620,-8.49816e-05
606630,-8.49794e-05
606640,-8.49773e-05
606650,-8.49752e-05
606660,-8.4973e-05
606670,-8.49709e-05
606680,-8.49687e-05
606690,-8.49666e-05
606700,-8.49645e-05
606710,-8.49623e-05
606720,-8.49602e-05
606730,-8.4958e-05
606740,-8.49559e-05
606750,-8.49538e-05
606760,-8.49516e-05
606770,-8.49495e-05
606780,-8.49474e-05
606790,-8.49452e-05
606800,-8.49431e-05
606810,-8.49409e-05
606820,-8.49388e-05
606830,-8.49367e-05
606840,-8.49345e-05
606850,-8.49324e-05
606860,-8.49303e-05
606870,-8.49281e-05
606880,-8.4926e-05
606890,-8.49238e-05
606900,-8.49217e-05
606910,-8.49196e-05
606920,-8.49174e-05
606930,-8.49153e-05
606940,-8.49132e-05
606950,-8.4911e-05
606960,-8.49089e-05
606970,-8.49067e-05
606980,-8.49046e-05
606990,-8.49025e-05
607000,-8.49003e-05
607010,-8.48982e-05
607020,-8.48961e-05
607030,-8.48939e-05
607040,-8.48918e-05
607050,-8.48896e-05
607060,-8.48875e-05
607070,-8.48854e-05
607080,-8.48832e-05
607090,-8.48811e-05
607100,-8.4879e-05
607110,-8.48768e-05
607120,-8.48747e-05
607130,-8.48726e-05
607140,-8.48704e-05
607150,-8.48683e-05
607160,-8.48662e-05
607170,-8.4864e-05
607180,-8.48619e-05
607190,-8.48597e-05
607200,-8.48576e-05
607210,-8.48555e-05
607220,-8.48533e-05
607230,-8.48512e-05
607240,-8.48491e-05
607250,-8.48469e-05
607260,-8.48448e-05
607270,-8.48427e-05
607280,-8.48405e-05
607290,-8.48384e-05
607300,-8.48363e-05
607310,-8.48341e-05
607320,-8.4832e-05
607330,-8.48299e-05
607340,-8.48277e-05
607350,-8.48256e-05
607360,-8.48235e-05
607370,-8.48213e-05
607380,-8.48192e-05
607390,-8.4817e-05
607400,-8.48149e-05
607410,-8.48128e-05
607420,-8.48106e-05
607430,-8.48085e-05
607440,-8.48064e-05
607450,-8.48042e-05
607460,-8.48021e-05
607470,-8.48e-05
607480,-8.47978e-05
607490,-8.47957e-05
607500,-8.47936e-05
607510,-8.47914e-05
607520,-8.47893e-05
607530,-8.47872e-05
607540,-8.4785e-05
607550,-8.47829e-05
607560,-8.47808e-05
607570,-8.47786e-05
607580,-8.47765e-05
607590,-8.47744e-05
607600,-8.47722e-05
607610,-8.47701e-05
607620,-8.4768e-05
607630,-8.47658e-05
607640,-8.47637e-05
607650,-8.47616e-05
607660,-8.47594e-05
607670,-8.47573e-05
607680,-8.47552e-05
607690,-8.47531e-05
607700,-8.47509e-05
607710,-8.47488e-05
607720,-8.47467e-05
607730,-8.47445e-05
607740,-8.47424e-05
607750,-8.47403e-05
607760,-8.47381e-05
607770,-8.4736e-05
607780,-8.47339e-05
607790,-8.47317e-05
607800,-8.47296e-05
607810,-8.47275e-05
607820,-8.47253e-05
607830,-8.47232e-05
607840,-8.47211e-05
607850,-8.47189e-05
607860,-8.47168e-05
607870,-8.47147e-05
607880,-8.47126e-05
607890,-8.47104e-05
607900,-8.47083e-05
607910,-8.47062e-05
607920,-8.4704e-05
607930,-8.47019e-05
607940,-8.46998e-05
607950,-8.46976e-05
607960,-8.46955e-05
607970,-8.46934e-05
607980,-8.46912e-05
607990,-8.46891e-05
608000,-8.4687e-05
608010,-8.46849e-05
608020,-8.46827e-05
608030,-8.46806e-05
608040,-8.46785e-05
608050,-8.46763e-05
608060,-8.46742e-05
608070,-8.46721e-05
608080,-8.46699e-05
608090,-8.46678e-05
608100,-8.46657e-05
608110,-8.46636e-05
608120,-8.46614e-05
608130,-8.46593e-05
608140,-8.46572e-05
608150,-8.4655e-05
608160,-8.46529e-05
608170,-8.46508e-05
608180,-8.46487e-05
608190,-8.46465e-05
608200,-8.46444e-05
608210,-8.46423e-05
608220,-8.46401e-05
608230,-8.4638e-05
608240,-8.46359e-05
608250,-8.46338e-05
608260,-8.46316e-05
608270,-8.46295e-05
608280,-8.46274e-05
608290,-8.46252e-05
608300,-8.46231e-05
608310,-8.4621e-05
608320,-8.46189e-05
608330,-8.46167e-05
608340,-8.46146e-05
608350,-8.46125e-05
608360,-8.46103e-05
608370,-8.46082e-05
608380,-8.46061e-05
608390,-8.4604e-05
608400,-8.46018e-05
608410,-8.45997e-05
608420,-8.45976e-05
608430,-8.45954e-05
608440,-8.45933e-05
608450,-8.45912e-05
608460,-8.45891e-05
608470,-8.45869e-05
608480,-8.45848e-05
608490,-8.45827e-05
608500,-8.45806e-05
608510,-8.45784e-05
608520,-8.45763e-05
608530,-8.45742e-05
608540,-8.45721e-05
608550,-8.45699e-05
608560,-8.45678e-05
608570,-8.45657e-05
608580,-8.45635e-05
608590,-8.45614e-05
608600,-8.45593e-05
608610,-8.45572e-05
608620,-8.4555e-05
608630,-8.45529e-05
608640,-8.45508e-05
608650,-8.45487e-05
608660,-8.45465e-05
608670,-8.45444e-05
608680,-8.45423e-05
608690,-8.45402e-05
608700,-8.4538e-05
608710,-8.45359e-05
608720,-8.45338e-05
608730,-8.45317e-05
608740,-8.45295e-05
608750,-8.45274e-05
608760,-8.45253e-05
608770,-8.45232e-05
608780,-8.4521e-05
608790,-8.45189e-05
608800,-8.45168e-05
608810,-8.45147e-05
608820,-8.45125e-05
608830,-8.45104e-05
608840,-8.45083e-05
608850,-8.45062e-05
608860,-8.4504e-05
608870,-8.45019e-05
608880,-8.44998e-05
608890,-8.44977e-05
608900,-8.44955e-05
608910,-8.44934e-05
608920,-8.44913e-05
608930,-8.44892e-05
608940,-8.4487e-05
608950,-8.44849e-05
608960,-8.44828e-05
608970,-8.44807e-05
608980,-8.44785e-05
608990,-8.44764e-05
609000,-8.44743e-05
609010,-8.44722e-05
609020,-8.447e-05
609030,-8.44679e-05
609040,-8.44658e-05
609050,-8.44637e-05
609060,-8.44616e-05
609070,-8.44594e-05
609080,-8.44573e-05
609090,-8.44552e-05
609100,-8.44531e-05
609110,-8.44509e-05
609120,-8.44488e-05
609130,-8.44467e-05
609140,-8.44446e-05
609150,-8.44424e-05
609160,-8.44403e-05
609170,-8.44382e-05
609180,-8.44361e-05
609190,-8.4434e-05
609200,-8.44318e-05
609210,-8.44297e-05
609220,-8.44276e-05
609230,-8.44255e-05
609240,-8.44233e-05
609250,-8.44212e-05
609260,-8.44191e-05
609270,-8.4417e-05
609280,-8.44149e-05
609290,-8.44127e-05
609300,-8.44106e-05
609310,-8.44085e-05
609320,-8.44064e-05
609330,-8.44042e-05
609340,-8.44021e-05
609350,-8.44e-05
609360,-8.43979e-05
609370,-8.43958e-05
609380,-8.43936e-05
609390,-8.43915e-05
609400,-8.43894e-05
609410,-8.43873e-05
609420,-8.43852e-05
609430,-8.4383e-05
609440,-8.43809e-05
609450,-8.43788e-05
609460,-8.43767e-05
609470,-8.43746e-05
609480,-8.43724e-05
609490,-8.43703e-05
609500,-8.43682e-05
609510,-8.43661e-05
609520,-8.4364e-05
609530,-8.43618e-05
609540,-8.43597e-05
609550,-8.43576e-05
609560,-8.43555e-05
609570,-8.43534e-05
609580,-8.43512e-05
609590,-8.43491e-05
609600,-8.4347e-05
609610,-8.43449e-05
609620,-8.43428e-05
609630,-8.43406e-05
609640,-8.43385e-05
609650,-8.43364e-05
609660,-8.43343e-05
609670,-8.43322e-05
609680,-8.433e-05
609690,-8.43279e-05
609700,-8.43258e-05
609710,-8.43237e-05
609720,-8.43216e-05
609730,-8.43194e-05
609740,-8.43173e-05
609750,-8.43152e-05
609760,-8.43131e-05
609770,-8.4311e-05
609780,-8.43088e-05
609790,-8.43067e-05
609800,-8.43046e-05
609810,-8.43025e-05
609820,-8.43004e-05
609830,-8.42983e-05
609840,-8.42961e-05
609850,-8.4294e-05
609860,-8.42919e-05
609870,-8.42898e-05
609880,-8.42877e-05
609890,-8.42856e-05
609900,-8.42834e-05
609910,-8.42813e-05
609920,-8.42792e-05
609930,-8.42771e-05
609940,-8.4275e-05
609950,-8.42728e-05
609960,-8.42707e-05
609970,-8.42686e-05
609980,-8.42665e-05
609990,-8.42644e-05
610000,-8.42623e-05
610010,-8.42601e-05
610020,-8.4258e-05
610030,-8.42559e-05
610040,-8.42538e-05
610050,-8.42517e-05
610060,-8.42496e-05
610070,-8.42474e-05
610080,-8.42453e-05
610090,-8.42432e-05
610100,-8.42411e-05
610110,-8.4239e-05
610120,-8.42369e-05
610130,-8.42347e-05
610140,-8.42326e-05
610150,-8.42305e-05
610160,-8.42284e-05
610170,-8.42263e-05
610180,-8.42242e-05
610190,-8.4222e-05
610200,-8.42199e-05
610210,-8.42178e-05
610220,-8.42157e-05
610230,-8.42136e-05
610240,-8.42115e-05
610250,-8.42094e-05
610260,-8.42072e-05
610270,-8.42051e-05
610280,-8.4203e-05
610290,-8.42009e-05
610300,-8.41988e-05
610310,-8.41967e-05
610320,-8.41945e-05
610330,-8.41924e-05
610340,-8.41903e-05
610350,-8.41882e-05
610360,-8.41861e-05
610370,-8.4184e-05
610380,-8.41819e-05
610390,-8.41797e-05
610400,-8.41776e-05
610410,-8.41755e-05
610420,-8.41734e-05
610430,-8.41713e-05
610440,-8.41692e-05
610450,-8.41671e-05
610460,-8.41649e-05
610470,-8.41628e-05
610480,-8.41607e-05
610490,-8.41586e-05
610500,-8.41565e-05
610510,-8.41544e-05
610520,-8.41523e-05
610530,-8.41501e-05
610540,-8.4148e-05
610550,-8.41459e-05
610560,-8.41438e-05
610570,-8.41417e-05
610580,-8.41396e-05
610590,-8.41375e-05
610600,-8.41353e-05
610610,-8.41332e-05
610620,-8.41311e-05
610630,-8.4129e-05
610640,-8.41269e-05
610650,-8.41248e-05
610660,-8.41227e-05
610670,-8.41206e-05
610680,-8.41184e-05
610690,-8.41163e-05
610700,-8.41142e-05
610710,-8.41121e-05
610720,-8.411e-05
610730,-8.41079e-05
610740,-8.41058e-05
610750,-8.41037e-05
610760,-8.41015e-05
610770,-8.40994e-05
610780,-8.40973e-05
610790,-8.40952e-05
610800,-8.40931e-05
610810,-8.4091e-05
610820,-8.40889e-05
610830,-8.40868e-05
610840,-8.40847e-05
610850,-8.40825e-05
610860,-8.40804e-05
610870,-8.40783e-05
610880,-8.40762e-05
610890,-8.40741e-05
610900,-8.4072e-05
610910,-8.40699e-05
610920,-8.40678e-05
610930,-8.40656e-05
610940,-8.40635e-05
610950,-8.40614e-05
610960,-8.40593e-05
610970,-8.40572e-05
610980,-8.40551e-05
610990,-8.4053e-05
611000,-8.40509e-05
611010,-8.40488e-05
611020,-8.40467e-05
611030,-8.40445e-05
611040,-8.40424e-05
611050,-8.40403e-05
611060,-8.40382e-05
611070,-8.40361e-05
611080,-8.4034e-05
611090,-8.40319e-05
611100,-8.40298e-05
611110,-8.40277e-05
611120,-8.40256e-05
611130,-8.40234e-05
611140,-8.40213e-05
611150,-8.40192e-05
611160,-8.40171e-05
611170,-8.4015e-05
611180,-8.40129e-05
611190,-8.40108e-05
611200,-8.40087e-05
611210,-8.40066e-05
611220,-8.40045e-05
611230,-8.40023e-05
611240,-8.40002e-05
611250,-8.39981e-05
611260,-8.3996e-05
611270,-8.39939e-05
611280,-8.39918e-05
611290,-8.39897e-05
611300,-8.39876e-05
611310,-8.39855e-05
611320,-8.39834e-05
611330,-8.39813e-05
611340,-8.39792e-05
611350,-8.3977e-05
611360,-8.39749e-05
611370,-8.39728e-05
611380,-8.39707e-05
611390,-8.39686e-05
611400,-8.39665e-05
611410,-8.39644e-05
611420,-8.39623e-05
611430,-8.39602e-05
611440,-8.39581e-05
611450,-8.3956e-05
611460,-8.39539e-05
611470,-8.39517e-05
611480,-8.39496e-05
611490,-8.39475e-05
611500,-8.39454e-05
611510,-8.39433e-05
611520,-8.39412e-05
611530,-8.39391e-05
611540,-8.3937e-05
611550,-8.39349e-05
611560,-8.39328e-05
611570,-8.39307e-05
611580,-8.39286e-05
611590,-8.39265e-05
611600,-8.39244e-05
611610,-8.39222e-05
611620,-8.39201e-05
611630,-8.3918e-05
611640,-8.39159e-05
611650,-8.39138e-05
611660,-8.39117e-05
611670,-8.39096e-05
611680,-8.39075e-05
611690,-8.39054e-05
611700,-8.39033e-05
611710,-8.39012e-05
611720,-8.38991e-05
611730,-8.3897e-05
611740,-8.38949e-05
611750,-8.38928e-05
611760,-8.38907e-05
611770,-8.38886e-05
611780,-8.38864e-05
611790,-8.38843e-05
611800,-8.38822e-05
611810,-8.38801e-05
611820,-8.3878e-05
611830,-8.38759e-05
611840,-8.38738e-05
611850,-8.38717e-05
611860,-8.38696e-05
611870,-8.38675e-05
611880,-8.38654e-05
611890,-8.38633e-05
611900,-8.38612e-05
611910,-8.38591e-05
611920,-8.3857e-05
611930,-8.38549e-05
611940,-8.38528e-05
611950,-8.38507e-05
611960,-8.38486e-05
611970,-8.38465e-05
611980,-8.38443e-05
611990,-8.38422e-05
612000,-8.38401e-05
612010,-8.3838e-05
612020,-8.38359e-05
612030,-8.38338e-05
612040,-8.38317e-05
612050,-8.38296e-05
612060,-8.38275e-05
612070,-8.38254e-05
612080,-8.38233e-05
612090,-8.38212e-05
612100,-8.38191e-05
612110,-8.3817e-05
612120,-8.38149e-05
612130,-8.38128e-05
612140,-8.38107e-05
612150,-8.38086e-05
612160,-8.38065e-05
612170,-8.38044e-05
612180,-8.38023e-05
612190,-8.38002e-05
612200,-8.37981e-05
612210,-8.3796e-05
612220,-8.37939e-05
612230,-8.37918e-05
612240,-8.37897e-05
612250,-8.37876e-05
612260,-8.37855e-05
612270,-8.37834e-05
612280,-8.37812e-05
612290,-8.37791e-05
612300,-8.3777e-05
612310,-8.37749e-05
612320,-8.37728e-05
612330,-8.37707e-05
612340,-8.37686e-05
612350,-8.37665e-05
612360,-8.37644e-05
612370,-8.37623e-05
612380,-8.37602e-05
612390,-8.37581e-05
612400,-8.3756e-05
612410,-8.37539e-05
612420,-8.37518e-05
612430,-8.37497e-05
612440,-8.37476e-05
612450,-8.37455e-05
612460,-8.37434e-05
612470,-8.37413e-05
612480,-8.37392e-05
612490,-8.37371e-05
612500,-8.3735e-05
612510,-8.37329e-05
612520,-8.37308e-05
612530,-8.37287e-05
612540,-8.37266e-05
612550,-8.37245e-05
612560,-8.37224e-05
612570,-8.37203e-05
612580,-8.37182e-05
612590,-8.37161e-05
612600,-8.3714e-05
612610,-8.37119e-05
612620,-8.37098e-05
612630,-8.37077e-05
612640,-8.37056e-05
612650,-8.37035e-05
612660,-8.37014e-05
612670,-8.36993e-05
612680,-8.36972e-05
612690,-8.36951e-05
612700,-8.3693e-05
612710,-8.36909e-05
612720,-8.36888e-05
612730,-8.36867e-05
612740,-8.36846e-05
612750,-8.36825e-05
612760,-8.36804e-05
612770,-8.36783e-05
612780,-8.36762e-05
612790,-8.36741e-05
612800,-8.3672e-05
612810,-8.36699e-05
612820,-8.36678e-05
612830,-8.36657e-05
612840,-8.36636e-05
612850,-8.36615e-05
612860,-8.36594e-05
612870,-8.36573e-05
612880,-8.36552e-05
612890,-8.36531e-05
612900,-8.3651e-05
612910,-8.36489e-05
612920,-8.36468e-05
612930,-8.36447e-05
612940,-8.36426e-05
612950,-8.36405e-05
612960,-8.36384e-05
612970,-8.36363e-05
612980,-8.36342e-05
612990,-8.36321e-05
613000,-8.363e-05
613010,-8.3628e-05
613020,-8.36259e-05
613030,-8.36238e-05
613040,-8.36217e-05
613050,-8.36196e-05
613060,-8.36175e-05
613070,-8.36154e-05
613080,-8.36133e-05
613090,-8.36112e-05
613100,-8.36091e-05
613110,-8.3607e-05
613120,-8.36049e-05
613130,-8.36028e-05
613140,-8.36007e-05
613150,-8.35986e-05
613160,-8.35965e-05
613170,-8.35944e-05
613180,-8.35923e-05
613190,-8.35902e-05
613200,-8.35881e-05
613210,-8.3586e-05
613220,-8.35839e-05
613230,-8.35818e-05
613240,-8.35797e-05
613250,-8.35776e-05
613260,-8.35755e-05
613270,-8.35734e-05
613280,-8.35713e-05
613290,-8.35692e-05
613300,-8.35671e-05
613310,-8.35651e-05
613320,-8.3563e-05
613330,-8.35609e-05
613340,-8.35588e-05
613350,-8.35567e-05
613360,-8.35546e-05
613370,-8.35525e-05
613380,-8.35504e-05
613390,-8.35483e-05
613400,-8.35462e-05
613410,-8.35441e-05
613420,-8.3542e-05
613430,-8.35399e-05
613440,-8.35378e-05
613450,-8.35357e-05
